ids	clustering_labels	gold_labels	PC1	PC2
1128	1	C	5.322769641876221	8.854164123535156
1129	2	A	2.152153730392456	4.3773698806762695
1130	3	G	-7.550537109375	6.185524940490723
1131	4	G	-3.2338504791259766	0.5665959119796753
1132	5	H	-9.310730934143066	2.5830178260803223
1133	5	A	-2.2448952198028564	3.1498191356658936
1134	2	G	-9.057883262634277	2.1382429599761963
1135	2	G	-3.097080945968628	1.7702364921569824
1136	1	G	-6.0818772315979	-1.9741154909133911
1137	4	A	6.18953800201416	-3.6807503700256348
1138	4	F	2.2828686237335205	-8.093358039855957
1139	2	A	3.9591846466064453	-4.733006477355957
1140	3	B	-1.160800814628601	-3.183103084564209
1141	1	B	-1.3445473909378052	-4.865118980407715
1142	4	A	3.347503662109375	-3.65561842918396
1143	5	B	9.487051963806152	2.7826895713806152
1144	5	C	12.642898559570312	8.335599899291992
1145	4	C	12.222679138183594	7.304441928863525
1146	5	C	5.4918060302734375	6.350585460662842
1147	4	H	6.5993876457214355	1.4581825733184814
1148	3	H	7.784904479980469	-3.2740705013275146
1149	3	H	0.4135645925998688	-0.25876837968826294
1150	5	H	-0.6873506307601929	0.6842866539955139
1151	4	H	1.3279904127120972	-5.959012508392334
1152	2	G	-1.4141701459884644	-1.8485908508300781
1153	2	G	7.306321620941162	1.899388313293457
1154	4	H	-5.913516521453857	0.5890234708786011
1155	4	H	-6.369043827056885	0.5434343814849854
1156	1	A	0.4954111576080322	-5.142477035522461
1157	4	G	3.074619770050049	-0.6534865498542786
1158	5	G	-8.586756706237793	3.8222880363464355
1159	3	G	-4.664857387542725	3.109569549560547
1160	1	H	-5.273727893829346	-1.4688352346420288
1161	2	G	-7.02856969833374	5.220084190368652
1162	4	H	-9.68532657623291	3.899602174758911
1163	1	G	3.97046160697937	-1.8513269424438477
1164	1	F	3.967158317565918	-7.39580774307251
1165	5	B	1.3676528930664062	-6.2289862632751465
1166	3	B	0.8468369841575623	-1.8617442846298218
1167	1	A	1.638851284980774	-8.48147201538086
1168	2	A	2.775684356689453	-2.2042958736419678
1169	2	B	2.589003086090088	-2.6043829917907715
1170	5	B	3.6488983631134033	-1.7522214651107788
1171	3	G	-0.7133720517158508	1.3550655841827393
1172	1	H	2.142895221710205	-1.326942801475525
1173	1	G	2.382633924484253	-7.301973819732666
1174	2	H	0.856294572353363	-6.99211311340332
1175	4	H	0.7713198661804199	-3.0638415813446045
1176	5	H	5.709803581237793	1.1898764371871948
1177	1	H	-1.104097843170166	-5.461518287658691
1178	1	H	2.335944652557373	-1.9550789594650269
1179	1	H	-0.8894740343093872	-0.12590691447257996
1180	5	H	-4.271918773651123	-3.0943663120269775
1181	4	H	0.961966335773468	4.895874500274658
1182	1	H	-7.690840244293213	-1.1488327980041504
1183	4	A	-4.806420803070068	5.863929271697998
1184	5	G	-7.130582332611084	2.1041433811187744
1185	4	G	-8.327873229980469	1.2357077598571777
1186	4	E	6.243777275085449	-9.097492218017578
1187	1	E	2.98673677444458	-2.9773478507995605
1188	4	A	1.782766580581665	3.684735059738159
1189	2	A	1.2145071029663086	-6.659849643707275
1190	4	A	3.436263084411621	-2.3770627975463867
1191	5	C	2.573245048522949	7.793552398681641
1192	4	C	5.631744384765625	1.2392752170562744
1193	5	H	4.766291618347168	1.367661714553833
1194	3	G	1.6704295873641968	-1.7294092178344727
1195	4	G	1.9505630731582642	-4.72475004196167
1196	3	G	-6.162609577178955	2.730440378189087
1197	3	B	1.4128066301345825	-4.865871906280518
1198	5	A	3.5431711673736572	-8.971726417541504
1199	5	A	-2.364325761795044	-3.2805538177490234
1200	3	F	2.768970012664795	-4.380616664886475
1201	5	A	0.7824520468711853	-6.366913795471191
1202	4	C	14.893341064453125	8.235307693481445
1203	5	H	3.4451069831848145	3.557929515838623
1204	5	G	-2.0259430408477783	3.881619453430176
1205	5	H	-8.254500389099121	2.133817672729492
1206	1	H	-5.203215599060059	-1.4348089694976807
1207	1	G	-8.777600288391113	0.44414183497428894
1208	5	H	-2.821614980697632	-1.3022749423980713
1209	3	F	-4.162371635437012	-0.036595698446035385
1210	5	G	-5.968114852905273	2.096301555633545
1211	1	G	-6.628000736236572	3.04303240776062
1212	3	H	-6.286912441253662	1.0894602537155151
1213	3	G	-3.4522483348846436	-1.1513829231262207
1214	2	G	0.9901078343391418	-1.1915476322174072
1215	2	B	2.6333539485931396	-5.669445514678955
1216	1	E	2.7421600818634033	-5.012378215789795
1217	5	G	-4.717064380645752	1.273734450340271
1218	1	B	8.918909072875977	-3.7652764320373535
1219	3	G	-5.852392196655273	-4.437811374664307
1220	4	A	4.313216686248779	4.542543411254883
1221	2	C	0.047589585185050964	11.968055725097656
1222	2	C	3.461177349090576	4.756714820861816
1223	1	G	-2.2308006286621094	-0.283155232667923
1224	1	H	10.90882396697998	4.624853134155273
1225	1	H	3.017878293991089	4.693192005157471
1226	1	H	2.615593910217285	-0.14933432638645172
1227	2	G	-2.0446057319641113	2.1681904792785645
1228	5	G	-2.178344964981079	0.36667826771736145
1229	3	H	-8.551290512084961	0.2335660308599472
1230	2	A	0.37131237983703613	-2.175029993057251
1231	2	B	-1.8193773031234741	1.9747576713562012
1232	4	G	-4.417040824890137	5.066831111907959
1233	5	B	0.8771972060203552	-6.992598056793213
1234	4	B	2.7898271083831787	0.2510344982147217
1235	1	B	-4.2873921394348145	1.5898562669754028
1236	2	G	2.9829938411712646	-1.9381380081176758
1237	3	G	11.036860466003418	7.602704048156738
1238	2	H	2.0817947387695312	-2.3619308471679688
1239	2	A	4.135472774505615	9.053255081176758
1240	3	A	5.8573431968688965	10.838741302490234
1241	4	H	-2.3224704265594482	-3.493619680404663
1242	5	G	0.2625087797641754	-3.849362373352051
1243	3	H	1.5506919622421265	0.2639363408088684
1244	1	H	5.936492919921875	-2.822430372238159
1245	3	H	-4.027140140533447	0.6401658058166504
1246	3	G	-0.0536298044025898	0.49300703406333923
1247	3	H	-0.4661620259284973	2.088974714279175
1248	2	G	-4.3480024337768555	-1.5013858079910278
1249	2	G	-6.058499813079834	1.149268627166748
1250	4	G	-4.714606761932373	2.3891491889953613
1251	2	G	-4.528473854064941	0.45646989345550537
1252	5	G	-5.917226791381836	-0.135772243142128
1253	1	G	-3.2825047969818115	1.0143684148788452
1254	4	D	3.074662685394287	-3.0300452709198
1255	5	B	3.517332077026367	-6.165951728820801
1256	5	G	-0.9589172005653381	-6.902439117431641
1257	2	B	8.762449264526367	-1.1863389015197754
1258	3	A	-0.012152396142482758	-7.717183589935303
1259	2	A	4.426549911499023	15.973222732543945
1260	4	G	3.6955718994140625	1.5349658727645874
1261	3	G	10.60756778717041	0.9350217580795288
1262	5	G	-2.696077585220337	0.38931509852409363
1263	2	H	-1.5841737985610962	0.9154698252677917
1264	3	H	-11.891438484191895	3.4512581825256348
1265	5	G	-2.1331803798675537	-2.172260046005249
1266	4	G	-6.2939348220825195	-0.19596423208713531
1267	4	F	2.1202971935272217	-4.301331520080566
1268	4	F	5.833404064178467	-3.128908157348633
1269	4	B	2.164065361022949	0.3595505952835083
1270	5	A	2.7260067462921143	-6.806224346160889
1271	2	B	1.3727072477340698	-2.6961143016815186
1272	3	H	10.018723487854004	5.4922661781311035
1273	1	C	9.336342811584473	21.311723709106445
1274	2	H	3.189628839492798	-6.86106538772583
1275	1	H	-0.2229156196117401	-1.6792703866958618
1276	3	G	5.373823642730713	1.8978078365325928
1277	5	G	0.28834494948387146	-1.180741786956787
1278	4	G	-0.69277024269104	2.9240119457244873
1279	4	G	7.907113552093506	2.9487414360046387
1280	1	H	-6.683528423309326	4.593029975891113
1281	1	H	-2.9141976833343506	-0.7839038968086243
1282	2	B	-1.1177692413330078	-6.048988342285156
1283	4	G	-4.385674476623535	8.352919578552246
1284	4	G	-8.781822204589844	-0.30318984389305115
1285	2	G	-6.874170303344727	0.9380034804344177
1286	5	B	1.7685531377792358	0.8135393857955933
1287	4	F	-1.7811014652252197	-0.027593126520514488
1288	4	B	-1.7875107526779175	-1.49491548538208
1289	4	F	-0.7628580927848816	-6.8393449783325195
1290	5	A	3.637164354324341	-3.6717348098754883
1291	1	B	1.5954792499542236	-5.723001956939697
1292	5	H	0.5906419157981873	-6.4661335945129395
1293	1	G	4.46319055557251	-1.1684948205947876
1294	3	H	0.9573425650596619	-7.288548469543457
1295	1	G	-2.0899717807769775	4.258880615234375
1296	5	G	5.551466941833496	0.7802208065986633
1297	5	G	5.474992752075195	0.9765568375587463
1298	5	G	-2.1287453174591064	1.5275733470916748
1299	3	G	0.5879533290863037	-1.7134690284729004
1300	5	H	-6.289249897003174	-0.18534746766090393
1301	3	G	-2.4350180625915527	1.5612108707427979
1302	2	G	-2.930224657058716	5.704062461853027
1303	1	G	-6.603021621704102	5.682737827301025
1304	2	G	-5.3857879638671875	-2.6420774459838867
1305	1	F	5.534909248352051	-5.684305191040039
1306	5	B	2.5195353031158447	-0.06385119259357452
1307	3	G	-3.705294609069824	1.093764305114746
1308	5	B	-4.0932207107543945	-3.396397352218628
1309	4	G	-4.234407424926758	1.1957756280899048
1310	2	G	2.9221839904785156	-4.27231502532959
1311	1	A	3.5959055423736572	-8.580556869506836
1312	2	B	1.5727213621139526	-2.7412962913513184
1313	3	C	5.110713481903076	3.5382959842681885
1314	2	C	4.292750358581543	13.18892765045166
1315	2	G	-4.041247844696045	-0.9620000720024109
1316	4	H	0.30605387687683105	-2.545546770095825
1317	5	H	-2.033604145050049	0.4859996736049652
1318	5	G	6.774797439575195	1.4124441146850586
1319	1	H	-4.032399654388428	0.618541955947876
1320	2	H	-4.7312822341918945	2.1929075717926025
1321	3	G	-2.0761194229125977	1.7345376014709473
1322	2	B	0.4608376920223236	-6.8314948081970215
1323	3	B	-2.727505683898926	-5.606062889099121
1324	5	B	6.244549751281738	-7.167061805725098
1325	4	A	3.1232264041900635	-6.125838279724121
1326	4	H	-0.21609362959861755	-2.8327975273132324
1327	1	H	4.311567783355713	-2.2201545238494873
1328	1	H	-0.8240288496017456	-2.025188446044922
1329	3	G	3.5690910816192627	1.9307432174682617
1330	3	G	-8.892180442810059	1.4064264297485352
1331	1	H	-6.081753730773926	-3.1284546852111816
1332	1	B	4.544126987457275	-6.408384323120117
1333	1	F	6.451023578643799	-0.12144198268651962
1334	4	A	2.219722032546997	-11.403732299804688
1335	1	G	6.846278667449951	3.8178369998931885
1336	2	A	-2.3870725631713867	-1.9479315280914307
1337	1	H	3.1487157344818115	-0.43925371766090393
1338	5	H	4.993861198425293	-5.932372093200684
1339	3	G	3.790287971496582	1.1185327768325806
1340	1	H	-4.854492664337158	-2.027251958847046
1341	1	G	3.032489061355591	3.4324560165405273
1342	4	G	-1.3641959428787231	0.6005179286003113
1343	5	H	-3.730003833770752	1.5588326454162598
1344	4	H	-2.9683480262756348	0.5962119698524475
1345	4	G	-5.13277530670166	4.916363716125488
1346	1	G	-4.998805999755859	0.9266170263290405
1347	4	G	-9.712996482849121	5.285858631134033
1348	1	F	3.1692516803741455	-2.278024435043335
1349	5	B	6.387468338012695	-9.020880699157715
1350	5	H	-2.9279277324676514	-1.6343090534210205
1351	4	A	1.4773167371749878	-1.7408095598220825
1352	5	C	4.6208062171936035	6.122338771820068
1353	2	C	3.1075687408447266	8.27737045288086
1354	2	C	12.257079124450684	6.468785285949707
1355	3	H	4.896402359008789	1.103590726852417
1356	2	G	0.680419385433197	2.7268717288970947
1357	3	H	-3.439530611038208	-1.7071568965911865
1358	3	H	-2.304495334625244	-2.3014070987701416
1359	1	H	-4.795172691345215	-2.2982378005981445
1360	4	H	6.708300590515137	-3.2135937213897705
1361	1	G	-3.363291025161743	4.838253974914551
1362	4	G	0.22271084785461426	-4.7290143966674805
1363	1	F	3.2859272956848145	-6.156519412994385
1364	1	B	-0.18462517857551575	-4.79346227645874
1365	1	G	-1.0435268878936768	-0.5526973605155945
1366	4	B	1.114984393119812	-5.505690097808838
1367	4	F	-0.744634747505188	-4.615537166595459
1368	1	C	5.928652286529541	10.872688293457031
1369	3	H	8.020655632019043	4.054704189300537
1370	1	C	7.069675922393799	8.538886070251465
1371	3	C	1.3713933229446411	7.537585258483887
1372	4	C	5.293121814727783	0.9102796316146851
1373	3	C	2.5035970211029053	9.940408706665039
1374	1	H	11.170370101928711	4.07174825668335
1375	2	G	-3.426565170288086	-2.0837581157684326
1376	5	H	-9.881712913513184	3.6811788082122803
1377	3	H	-8.18262004852295	-1.578997015953064
1378	4	G	-4.333418369293213	2.8963520526885986
1379	5	G	-7.64573860168457	0.5709476470947266
1380	2	H	-4.235157012939453	-2.2133357524871826
1381	2	B	5.651957988739014	-7.497593879699707
1382	3	B	-0.14159327745437622	-7.595820903778076
1383	4	A	-0.7707099914550781	-7.065216064453125
1384	5	B	2.7436468601226807	-10.562997817993164
1385	1	A	2.1767454147338867	-4.191229343414307
1386	2	D	9.559152603149414	4.952925682067871
1387	1	C	9.974700927734375	7.024142742156982
1388	4	H	1.6776247024536133	-1.2865360975265503
1389	4	H	9.939284324645996	-1.4462960958480835
1390	2	H	4.8187642097473145	-0.9301890134811401
1391	3	H	5.172767162322998	-1.212037444114685
1392	4	H	9.150647163391113	4.641903400421143
1393	4	G	1.5814443826675415	1.6086649894714355
1394	1	G	-5.5583343505859375	-1.3265405893325806
1395	3	G	-0.786095917224884	4.548696994781494
1396	3	G	4.289038181304932	2.173868179321289
1397	2	G	4.980356216430664	-3.829009532928467
1398	4	H	-13.044992446899414	2.708608388900757
1399	3	H	-6.061822891235352	-1.0737640857696533
1400	4	H	-2.3091304302215576	1.710412859916687
1401	2	G	1.977112889289856	-0.23951339721679688
1402	1	G	-2.2506394386291504	-0.8136270642280579
1403	1	G	-8.206128120422363	4.339013576507568
1404	3	G	-7.160824775695801	1.7183340787887573
1405	2	H	1.3969924449920654	-6.888444900512695
1406	1	H	2.270094156265259	-7.490866184234619
1407	5	A	2.211470127105713	-4.424999713897705
1408	3	A	6.479519844055176	6.838718414306641
1409	1	H	9.224152565002441	3.3336119651794434
1410	3	G	-7.723639965057373	3.1959545612335205
1411	1	G	-1.825025200843811	2.243396282196045
1412	3	G	-4.512424468994141	4.969946384429932
1413	1	G	-9.816263198852539	2.984506368637085
1414	2	G	2.361206293106079	1.6092722415924072
1415	3	G	-0.8501238226890564	4.087401866912842
1416	3	G	-5.103663921356201	2.3583905696868896
1417	5	H	-7.362213134765625	-1.0266087055206299
1418	2	G	11.964406967163086	-0.9044125080108643
1419	5	G	-7.618943214416504	0.8674920797348022
1420	5	G	-2.927332639694214	1.200425148010254
1421	5	E	-4.508018493652344	-4.157200336456299
1422	1	B	-0.9936434626579285	-4.713715553283691
1423	4	F	5.598110675811768	-4.41328239440918
1424	3	A	-3.4162044525146484	2.2568345069885254
1425	2	H	11.725590705871582	4.894096851348877
1426	4	H	1.0387645959854126	-0.9854819178581238
1427	3	H	3.909975290298462	2.4389827251434326
1428	2	H	-3.0666706562042236	-0.36196407675743103
1429	3	H	-5.3919596672058105	2.1374146938323975
1430	3	H	-8.554413795471191	-1.6507171392440796
1431	3	G	-7.053619861602783	0.880928099155426
1432	5	G	-7.081521034240723	1.9282574653625488
1433	2	F	-0.27136731147766113	-5.605534076690674
1434	1	G	-2.0297751426696777	-4.9676666259765625
1435	2	B	1.1846394538879395	-7.0959792137146
1436	2	A	-0.7063034176826477	-1.425333023071289
1437	2	A	8.10943603515625	-0.7594164609909058
1438	4	C	6.782773017883301	7.469611644744873
1439	3	H	6.456358432769775	2.7977352142333984
1440	2	H	5.08435583114624	4.153294086456299
1441	2	C	5.105911731719971	15.638554573059082
1442	5	A	7.08036470413208	10.915586471557617
1443	2	G	-0.4543227553367615	-0.5219736099243164
1444	4	H	14.811089515686035	1.2256226539611816
1445	5	H	2.6245973110198975	-1.7526204586029053
1446	4	H	-1.2828598022460938	1.3669453859329224
1447	1	G	3.289869546890259	2.8164522647857666
1448	2	H	-7.5001540184021	-2.4392285346984863
1449	5	H	-5.582172870635986	-4.4280219078063965
1450	3	G	0.8399526476860046	3.253937005996704
1451	5	G	-6.714709758758545	1.5724413394927979
1452	2	G	-7.742123126983643	3.092412233352661
1453	3	A	1.5584685802459717	-4.041865348815918
1454	3	F	2.5881168842315674	-2.578474998474121
1455	4	A	-5.627734661102295	-4.644633769989014
1456	3	A	4.010372638702393	-11.470314025878906
1457	4	G	1.5151610374450684	-0.7607836127281189
1458	2	G	3.1977834701538086	-2.191477060317993
1459	5	G	-5.501518726348877	-2.1608471870422363
1460	1	B	5.785425662994385	-2.3236265182495117
1461	1	A	0.03629802539944649	1.5920113325119019
1462	3	B	-0.6481854319572449	-3.7664027214050293
1463	2	H	9.953902244567871	1.9598983526229858
1464	3	C	8.729375839233398	2.370944023132324
1465	5	H	-3.7420897483825684	3.833251714706421
1466	2	H	-0.2624689042568207	2.0346946716308594
1467	4	G	-1.3546828031539917	-5.015744209289551
1468	3	H	-4.194311618804932	0.4826071262359619
1469	3	G	1.0064812898635864	0.5467068552970886
1470	4	H	15.188165664672852	2.600733995437622
1471	2	G	5.847611904144287	1.1673601865768433
1472	1	B	-2.4181442260742188	-2.4459245204925537
1473	4	H	-3.962397813796997	4.466045379638672
1474	1	H	-4.076569080352783	1.3862255811691284
1475	3	G	-5.505297660827637	-0.6801337003707886
1476	2	G	0.6885138750076294	-0.26791414618492126
1477	1	B	6.723186492919922	-4.770318508148193
1478	2	B	6.201712608337402	0.39440640807151794
1479	5	A	4.11570930480957	-3.874155044555664
1480	5	B	3.02213454246521	-7.618470191955566
1481	3	B	6.454507350921631	-0.03697661682963371
1482	2	G	2.2972588539123535	-6.341854095458984
1483	4	A	-2.248053550720215	-2.4600064754486084
1484	5	A	1.2659060955047607	-5.720801830291748
1485	5	C	7.142157554626465	7.222102165222168
1486	3	H	3.082775354385376	-5.115637302398682
1487	3	H	7.581210613250732	3.3877487182617188
1488	1	C	9.567961692810059	6.039522647857666
1489	5	G	-3.7773497104644775	-2.4397144317626953
1490	1	H	-4.331198692321777	-1.3043872117996216
1491	2	H	1.3911312818527222	-1.1848520040512085
1492	1	H	-0.46764060854911804	-0.04211755469441414
1493	3	G	-2.313581943511963	1.9976212978363037
1494	1	H	-7.214439868927002	4.081635475158691
1495	2	G	-4.701258659362793	1.41995108127594
1496	3	E	4.7600178718566895	-9.85705852508545
1497	5	B	0.26759955286979675	-5.791234970092773
1498	1	B	3.2956786155700684	-9.233461380004883
1499	1	G	-1.3861472606658936	-3.5574190616607666
1500	3	A	1.9579226970672607	3.156306266784668
1501	1	H	-2.001711845397949	3.050405502319336
1502	3	H	1.5738704204559326	-5.265283107757568
1503	5	H	2.139413833618164	-7.300772666931152
1504	2	B	-1.2093114852905273	-2.7571120262145996
1505	4	G	1.0566840171813965	2.6608855724334717
1506	2	H	8.232796669006348	0.9359182119369507
1507	4	G	-9.635135650634766	5.516547203063965
1508	3	G	5.23102331161499	-2.7743523120880127
1509	2	H	-6.224447250366211	0.13725167512893677
1510	5	G	-5.755142688751221	-1.477156162261963
1511	4	G	-2.0315568447113037	1.31540048122406
1512	2	F	5.949709415435791	-9.19688606262207
1513	5	G	-9.074151992797852	1.0203406810760498
1514	2	G	3.6424098014831543	-7.552440643310547
1515	1	A	5.791057586669922	-7.132408618927002
1516	3	A	1.2669262886047363	0.7377168536186218
1517	4	A	-0.016832547262310982	-0.9339450597763062
1518	1	C	4.486006259918213	10.326355934143066
1519	1	G	-5.340938091278076	2.419754981994629
1520	4	H	6.638031959533691	-1.8065540790557861
1521	2	G	-3.123138666152954	0.7781016230583191
1522	4	G	0.8031866550445557	7.100549697875977
1523	3	G	2.3747920989990234	-0.6474843621253967
1524	5	H	-5.331151008605957	1.8170104026794434
1525	4	H	-4.80086088180542	1.4204463958740234
1526	3	G	1.9725446701049805	-2.359921455383301
1527	5	H	-1.2661561965942383	-0.6884191036224365
1528	3	G	-5.903682231903076	2.146362543106079
1529	2	H	-6.630622863769531	0.20877361297607422
1530	5	G	-5.270559787750244	1.5533565282821655
1531	4	B	4.101183891296387	-3.8495066165924072
1532	1	F	-3.692286252975464	-2.3501408100128174
1533	5	B	1.932127594947815	-4.276277542114258
1534	4	A	4.357490539550781	-3.2305147647857666
1535	1	H	4.1688618659973145	0.7512034177780151
1536	3	G	2.91219162940979	2.2650067806243896
1537	1	G	7.187377452850342	-1.5044448375701904
1538	4	G	11.562581062316895	6.444450855255127
1539	5	H	1.5060170888900757	-2.784055709838867
1540	4	H	4.5099992752075195	-3.9625039100646973
1541	4	G	0.2153640240430832	0.14437225461006165
1542	1	H	0.7117752432823181	-0.2916148006916046
1543	2	H	-8.502167701721191	0.8209065198898315
1544	5	H	-5.896141529083252	0.9427781701087952
1545	2	H	-5.537847518920898	1.1989221572875977
1546	3	H	-2.8974015712738037	-0.38598310947418213
1547	5	G	5.074090957641602	2.2950048446655273
1548	2	G	-4.825875759124756	-0.6984759569168091
1549	3	G	-5.920283794403076	-1.5686733722686768
1550	4	B	1.6396715641021729	-6.014100551605225
1551	2	F	3.938854932785034	-6.40261173248291
1552	2	B	0.1383802443742752	-5.668388366699219
1553	5	B	4.185842037200928	1.8326785564422607
1554	2	B	4.064911365509033	-5.652218818664551
1555	3	A	-1.2636213302612305	-0.41853103041648865
1556	4	C	11.033103942871094	6.836692810058594
1557	3	G	-0.22804664075374603	-0.3372940123081207
1558	1	C	7.287745475769043	15.18756103515625
1559	1	C	9.88298511505127	6.457950592041016
1560	5	G	-4.073301315307617	5.676921844482422
1561	3	H	-8.691683769226074	3.298981189727783
1562	3	H	-3.597842216491699	-1.6519402265548706
1563	2	G	-8.17573070526123	1.917490005493164
1564	2	G	-1.4737796783447266	-2.836956262588501
1565	2	G	-7.482043743133545	3.323493242263794
1566	4	F	5.070400714874268	-5.6703200340271
1567	5	H	0.245487779378891	-5.531748294830322
1568	5	G	0.002782972529530525	-0.212432399392128
1569	3	C	6.262718200683594	12.747097969055176
1570	5	H	18.192026138305664	9.84138298034668
1571	2	F	-0.5354959964752197	-3.0901594161987305
1572	4	H	-1.8289306163787842	0.7255141735076904
1573	5	G	-4.879043102264404	-1.4661457538604736
1574	1	G	-2.094691753387451	0.3448476791381836
1575	4	G	-0.5305345058441162	1.1634583473205566
1576	4	H	6.461590766906738	-9.46528434753418
1577	1	H	-6.33659553527832	3.5548853874206543
1578	1	G	-4.254697799682617	5.254474639892578
1579	2	G	-5.736896991729736	2.741642951965332
1580	1	G	4.347202301025391	2.7497923374176025
1581	2	H	-2.8030025959014893	-1.6987175941467285
1582	2	A	3.687918186187744	-3.1692566871643066
1583	4	G	-1.7220776081085205	3.5901150703430176
1584	2	G	-6.824553966522217	1.8823859691619873
1585	1	G	-2.8406832218170166	1.2942057847976685
1586	5	B	-0.5880836844444275	-8.797703742980957
1587	4	B	1.49102783203125	-0.5172866582870483
1588	4	A	5.9622802734375	-0.5817444920539856
1589	1	C	5.132658004760742	1.0148446559906006
1590	5	C	6.237216472625732	6.3787922859191895
1591	2	H	6.660390853881836	1.9881007671356201
1592	2	C	7.2984299659729	13.380317687988281
1593	3	H	9.744516372680664	0.8553861975669861
1594	1	H	2.819516897201538	-4.055202484130859
1595	4	H	-0.04040105640888214	0.39360520243644714
1596	3	G	5.722396373748779	-0.03676503896713257
1597	1	G	0.3576767146587372	-1.0112802982330322
1598	2	G	3.6572072505950928	-4.167232990264893
1599	4	G	0.096187524497509	-4.911490440368652
1600	3	H	-5.125125408172607	-2.4691717624664307
1601	4	H	-5.746525287628174	2.439725875854492
1602	3	H	-6.769364833831787	2.231901168823242
1603	4	H	-5.5514655113220215	1.6679214239120483
1604	3	G	-1.1598953008651733	-3.4150161743164062
1605	2	G	-5.981016159057617	1.5196640491485596
1606	1	G	-2.56264328956604	3.133335828781128
1607	5	H	-5.517189979553223	3.871530294418335
1608	4	A	0.4087301194667816	-0.792470395565033
1609	3	A	2.537942409515381	-7.314208984375
1610	4	F	4.1961140632629395	-7.493751049041748
1611	4	G	-3.716141700744629	2.0298423767089844
1612	4	B	0.7607035636901855	-10.622326850891113
1613	1	B	0.4156779944896698	-9.701231956481934
1614	1	B	2.1204915046691895	-2.697146415710449
1615	1	G	8.294594764709473	5.601202011108398
1616	3	A	6.832724094390869	-6.131139755249023
1617	5	B	2.7475688457489014	-6.548083305358887
1618	5	C	-1.7361304759979248	-0.05737503990530968
1619	5	H	8.008855819702148	4.508365154266357
1620	1	H	5.618775844573975	1.5667754411697388
1621	2	G	6.768522262573242	3.9566571712493896
1622	5	H	-3.6783957481384277	0.48900121450424194
1623	4	H	0.005950774531811476	-2.3807790279388428
1624	5	H	0.8192070722579956	-5.340607643127441
1625	4	B	0.3338080942630768	2.8970487117767334
1626	5	H	-4.2927680015563965	-4.33685827255249
1627	5	H	-0.7109907269477844	-2.9286398887634277
1628	4	G	-7.6735453605651855	0.25672319531440735
1629	4	F	1.4911322593688965	-4.776647090911865
1630	4	B	0.3307146430015564	-5.607597827911377
1631	2	B	1.17918860912323	-6.660965919494629
1632	4	E	2.130850076675415	-6.812084197998047
1633	2	A	3.2282097339630127	-1.1544184684753418
1634	4	C	5.596594333648682	3.5839760303497314
1635	3	H	6.664984703063965	-1.3625046014785767
1636	3	H	4.229922771453857	-2.750926971435547
1637	5	H	0.680415153503418	-3.858720064163208
1638	3	H	-7.366603851318359	5.268218517303467
1639	3	G	-7.243466854095459	1.3380790948867798
1640	1	A	0.22798995673656464	-7.528958320617676
1641	4	G	3.053313970565796	1.9110363721847534
1642	2	G	3.1204638481140137	1.3599296808242798
1643	4	G	1.6346104145050049	3.45544695854187
1644	3	B	2.071661949157715	-9.038996696472168
1645	1	H	-1.8037492036819458	-5.136394500732422
1646	5	A	-0.23374882340431213	1.7952884435653687
1647	3	C	2.782970428466797	2.035973072052002
1648	3	A	6.347741603851318	12.668566703796387
1649	2	C	3.661875009536743	16.863121032714844
1650	1	G	-1.2586002349853516	-7.138742446899414
1651	5	H	-3.401338815689087	-3.3125789165496826
1652	3	B	-5.299115180969238	-3.3014652729034424
1653	2	H	7.181020259857178	-6.3481879234313965
1654	1	G	-0.38043272495269775	-0.7997545003890991
1655	4	H	-10.955709457397461	1.6932827234268188
1656	3	G	-1.5608874559402466	1.1125794649124146
1657	2	H	-4.301173210144043	5.788139343261719
1658	1	G	-6.252283573150635	-0.3791019916534424
1659	4	G	-0.843571662902832	-1.424014925956726
1660	3	A	0.41718775033950806	-8.197300910949707
1661	5	B	-3.034883499145508	-6.244472026824951
1662	2	F	1.945465087890625	-0.8704806566238403
1663	3	E	1.742897629737854	-6.333786964416504
1664	3	G	2.893885850906372	1.5466516017913818
1665	1	B	0.9588192701339722	-3.838076114654541
1666	2	A	4.0615234375	-1.3120046854019165
1667	5	A	2.910477876663208	-2.956908702850342
1668	2	C	9.781783103942871	14.059198379516602
1669	4	G	-2.157189130783081	-4.909209251403809
1670	4	H	-3.5075738430023193	-0.27442169189453125
1671	1	H	0.6895919442176819	-7.3876142501831055
1672	5	G	-3.4257287979125977	1.921584963798523
1673	3	H	-0.586389422416687	4.621941089630127
1674	1	H	0.09014526009559631	6.61954927444458
1675	1	G	2.6135804653167725	-2.3590283393859863
1676	3	H	-3.9107558727264404	-5.862155914306641
1677	2	G	-1.2726858854293823	-2.55163311958313
1678	4	F	-1.1394151449203491	0.66380375623703
1679	4	G	-6.753394603729248	3.664881706237793
1680	2	A	5.727087497711182	5.046711444854736
1681	3	B	4.394472599029541	-7.483046054840088
1682	3	G	-3.028532028198242	1.865468978881836
1683	3	C	4.3700175285339355	3.243830919265747
1684	2	C	9.58506965637207	10.914591789245605
1685	2	A	3.67020320892334	6.985573768615723
1686	1	H	13.557519912719727	4.95932674407959
1687	1	G	4.590188503265381	-5.155086994171143
1688	5	G	1.6065123081207275	1.8180348873138428
1689	3	H	-1.5529738664627075	-1.6289963722229004
