ids	clustering_labels	gold_labels	PC1	PC2
1684	4	C	9.58506965637207	10.914612770080566
1685	4	A	3.670198678970337	6.98565149307251
1686	2	H	13.557518005371094	4.959303855895996
1687	5	G	4.590188503265381	-5.155077934265137
1688	2	G	1.606512188911438	1.818032145500183
1689	3	H	-1.5529738664627075	-1.6289886236190796
1690	5	G	2.025076389312744	-4.76975679397583
1691	3	H	-3.8938097953796387	-1.041977882385254
1692	5	G	-1.0465290546417236	1.5238667726516724
1693	3	G	-5.756476879119873	-0.15757055580615997
1694	1	G	-5.664993762969971	2.941973924636841
1695	2	B	1.968776822090149	-8.351531028747559
1696	5	A	1.985093355178833	-13.391885757446289
1697	3	F	0.1847131848335266	-6.6757073402404785
1698	4	G	0.7820124626159668	6.936341285705566
1699	5	G	1.2676328420639038	1.5497633218765259
1700	2	H	2.36956787109375	-1.1713954210281372
1701	2	G	5.181186676025391	-2.9212822914123535
1702	2	G	1.766554594039917	-0.4294049143791199
1703	1	H	-7.088098049163818	0.15922260284423828
1704	3	G	-3.819558620452881	1.3840771913528442
1705	3	G	0.6974391341209412	-4.379463195800781
1706	3	G	-2.2289366722106934	0.32536911964416504
1707	3	G	-5.362006664276123	-1.9986096620559692
1708	1	G	-8.454045295715332	-0.7153233289718628
1709	3	G	-4.255279541015625	0.08547928929328918
1710	5	A	2.4962003231048584	-5.930586338043213
1711	4	F	-0.9201800227165222	1.5117852687835693
1712	1	E	1.4576525688171387	-6.880690097808838
1713	1	B	0.18774567544460297	-4.185675621032715
1714	2	G	0.5003133416175842	3.1795387268066406
1715	1	H	-5.744481563568115	-0.009002640843391418
1716	5	A	2.6910243034362793	-7.083680152893066
1717	2	A	5.715176105499268	-4.279886245727539
1718	5	A	2.8330769538879395	-8.160624504089355
1719	2	A	2.8183350563049316	-2.0459964275360107
1720	5	C	0.6132751703262329	1.6040667295455933
1721	2	G	3.3829026222229004	4.939424991607666
1722	3	G	-4.161807537078857	0.02111714519560337
1723	2	H	14.747251510620117	2.486172914505005
1724	3	G	-0.3079841434955597	-7.2937750816345215
1725	1	H	-11.53603458404541	3.2547428607940674
1726	1	H	-8.77900218963623	4.361870288848877
1727	2	G	1.8451968431472778	3.0396010875701904
1728	3	F	0.659451425075531	-5.859206676483154
1729	4	B	2.0587704181671143	-6.23038387298584
1730	5	H	0.9939782023429871	-6.345034599304199
1731	5	H	-1.7399955987930298	-1.7884330749511719
1732	2	B	5.914725303649902	-1.0974665880203247
1733	2	C	14.823212623596191	9.449390411376953
1734	1	C	2.269315719604492	8.84919261932373
1735	2	H	9.222737312316895	0.5154331922531128
1736	2	H	9.159912109375	2.0996644496917725
1737	2	G	3.629283905029297	8.975397109985352
1738	2	H	4.360515117645264	-1.93704092502594
1739	2	G	3.9544827938079834	3.5848727226257324
1740	4	H	-0.37394940853118896	3.2196450233459473
1741	3	G	-5.218602180480957	0.507384181022644
1742	3	H	-4.502859115600586	-2.0897865295410156
1743	1	G	-7.076976299285889	3.900538444519043
1744	2	G	1.271866798400879	2.8827755451202393
1745	2	E	2.837385654449463	-0.9047832489013672
1746	1	A	-4.7641987800598145	-1.589202880859375
1747	3	H	-0.6327821612358093	-5.88107967376709
1748	2	G	0.6663843989372253	3.5851991176605225
1749	2	C	7.246979236602783	10.898630142211914
1750	5	H	9.91026496887207	-5.955659866333008
1751	5	H	-4.194990634918213	-1.237540364265442
1752	4	G	-4.088945388793945	3.5517923831939697
1753	1	G	-9.255928039550781	5.124931812286377
1754	3	H	-4.207510948181152	-1.9863988161087036
1755	4	H	-1.2767082452774048	1.9181135892868042
1756	3	G	-3.8075737953186035	-4.685230255126953
1757	4	H	-7.2191972732543945	2.8709287643432617
1758	2	G	1.8653819561004639	0.022437289357185364
1759	5	A	6.002269268035889	-3.0500285625457764
1760	1	G	-6.152587413787842	2.9123799800872803
1761	2	A	2.586704969406128	-5.609736442565918
1762	4	G	2.977813720703125	1.7866111993789673
1763	5	B	3.678067445755005	-6.290748119354248
1764	1	B	-3.2472774982452393	-2.0780274868011475
1765	5	H	2.9763424396514893	0.27383822202682495
1766	2	H	5.573568344116211	0.1251148283481598
1767	3	C	1.816914677619934	2.6605851650238037
1768	5	H	3.380704641342163	-4.787774562835693
1769	2	G	4.378232002258301	-2.5023324489593506
1770	2	G	3.503180503845215	0.6802617311477661
1771	4	H	-4.881522178649902	5.143640995025635
1772	2	G	6.293126106262207	2.7160537242889404
1773	2	G	4.204330921173096	4.307415962219238
1774	2	G	9.470109939575195	0.9762642979621887
1775	1	G	-7.86098575592041	-0.1491176337003708
1776	1	G	-7.7130279541015625	7.059570789337158
1777	5	A	1.4118365049362183	-3.2952115535736084
1778	3	G	-3.493521213531494	-5.6490254402160645
1779	4	B	3.281503677368164	-3.0871989727020264
1780	4	B	2.6095974445343018	-3.357272148132324
1781	2	C	8.781373977661133	9.576472282409668
1782	4	A	1.6305011510849	2.2054805755615234
1783	2	C	11.754852294921875	13.301815032958984
1784	2	G	2.643078327178955	4.735470771789551
1785	2	H	9.470800399780273	-0.9830672740936279
1786	2	H	7.375627040863037	-0.5267475247383118
1787	5	H	-0.6396263241767883	-2.624560594558716
1788	4	H	1.0639954805374146	2.217377185821533
1789	2	G	3.6287059783935547	0.8710329532623291
1790	4	G	-0.9687150120735168	1.975615382194519
1791	1	H	-7.384159564971924	-1.2248647212982178
1792	5	G	3.393364906311035	-6.871964454650879
1793	5	G	2.4422664642333984	-1.6093298196792603
1794	5	G	3.1894781589508057	-8.264289855957031
1795	1	G	-7.257692813873291	4.399066925048828
1796	1	B	1.5585787296295166	-4.124445915222168
1797	2	G	5.529849529266357	1.6626335382461548
1798	2	E	11.145557403564453	-3.194532871246338
1799	2	B	2.8688321113586426	-6.9337849617004395
1800	3	B	1.2448819875717163	-7.508365154266357
1801	2	B	3.2008564472198486	-8.731525421142578
1802	4	H	-4.182013511657715	7.818520545959473
1803	1	B	-1.0129576921463013	-5.357312202453613
1804	1	F	-2.0133297443389893	-1.6796942949295044
1805	3	A	0.9721278548240662	-6.216361045837402
1806	1	A	-0.8765642642974854	-1.6506003141403198
1807	5	C	7.793359756469727	6.166903495788574
1808	3	C	4.01502799987793	5.399372577667236
1809	5	H	6.407951354980469	-3.863420248031616
1810	5	H	-0.28291723132133484	-4.7543487548828125
1811	5	G	-1.7357313632965088	-4.582554817199707
1812	3	G	-3.060055732727051	-0.006944688968360424
1813	2	H	2.0516858100891113	4.532561779022217
1814	2	F	5.4853925704956055	2.8042752742767334
1815	2	G	-1.583469271659851	2.1621642112731934
1816	4	H	-6.2605438232421875	1.562256097793579
1817	4	H	-4.370668411254883	0.8423513174057007
1818	3	G	0.9947908520698547	-0.4537180960178375
1819	1	G	-6.44914436340332	2.204097270965576
1820	3	B	-0.3334771692752838	-5.002181053161621
1821	5	B	0.6314765214920044	-6.619115829467773
1822	2	B	6.776677131652832	3.5406699180603027
1823	1	F	3.6312503814697266	-5.763317108154297
1824	4	A	6.575933933258057	5.315817832946777
1825	4	G	4.4493513107299805	2.6675195693969727
1826	2	H	14.908722877502441	7.1964640617370605
1827	5	H	8.497483253479004	-7.217765808105469
1828	5	E	2.0775930881500244	-5.31598424911499
1829	5	H	-2.681941032409668	-0.2256597876548767
1830	2	G	4.126245975494385	1.7963725328445435
1831	1	H	-8.207037925720215	2.2060892581939697
1832	3	H	-3.7899060249328613	-0.13536348938941956
1833	3	H	-5.507884502410889	-1.768202304840088
1834	4	B	2.966493844985962	-3.0660314559936523
1835	3	B	-2.8662517070770264	-6.159153938293457
1836	3	A	0.4209749400615692	-5.000397205352783
1837	4	B	1.472122311592102	-1.2878518104553223
1838	5	H	2.8707661628723145	-7.481501579284668
1839	2	A	6.948972225189209	2.381901979446411
1840	4	B	0.8100964426994324	-3.59741473197937
1841	2	H	7.769687652587891	8.390573501586914
1842	2	H	6.741591930389404	2.9891018867492676
1843	5	C	7.037866115570068	3.2707135677337646
1844	5	H	3.5751261711120605	-5.378976345062256
1845	3	A	0.7474400997161865	-4.311534404754639
1846	2	G	0.4436292350292206	6.468696117401123
1847	3	H	-1.843206524848938	-4.6104326248168945
1848	4	G	-3.7065160274505615	0.4923037588596344
1849	3	H	-1.2689529657363892	-4.380344867706299
1850	3	H	2.1294429302215576	-5.732113361358643
1851	2	G	3.8764166831970215	-1.21662437915802
1852	3	H	-4.648858070373535	-0.2537762522697449
1853	3	G	-2.6260433197021484	0.3973667621612549
1854	5	G	-1.8593552112579346	-2.7246391773223877
1855	1	H	-8.122633934020996	-0.9334030747413635
1856	3	H	-7.286144256591797	-2.0317397117614746
1857	3	G	-4.681394577026367	-0.2682928144931793
1858	3	G	-5.11631965637207	1.2806414365768433
1859	2	A	6.140840530395508	-2.8823933601379395
1860	2	G	-2.4760360717773438	1.8337680101394653
1861	3	A	0.6831149458885193	-5.067755222320557
1862	1	F	1.745876431465149	-6.530745506286621
1863	4	C	7.154730319976807	10.218716621398926
1864	4	C	6.333813667297363	10.478681564331055
1865	2	H	5.063719749450684	3.762571334838867
1866	3	C	4.333769798278809	0.3462115526199341
1867	2	H	10.055401802062988	2.001516103744507
1868	3	G	-0.683393120765686	-0.13339631259441376
1869	3	G	-6.453007698059082	-1.6549574136734009
1870	3	H	-2.2400546073913574	-5.608267784118652
1871	1	H	-9.215585708618164	1.4739333391189575
1872	4	G	-4.135953426361084	3.5103394985198975
1873	4	G	-4.778158187866211	4.130104064941406
1874	5	G	1.8778408765792847	-2.4636940956115723
1875	3	B	0.16825029253959656	-7.722212791442871
1876	5	H	1.1523828506469727	-1.4482197761535645
1877	1	G	-6.606825828552246	4.50376033782959
1878	4	B	1.962936282157898	-7.399849891662598
1879	3	E	-0.1414221078157425	-6.461443901062012
1880	2	F	5.757472515106201	-3.0221238136291504
1881	2	C	9.834814071655273	5.098750591278076
1882	1	C	2.322054386138916	7.901969909667969
1883	2	G	1.857999563217163	-1.1017102003097534
1884	3	C	4.609008312225342	6.667563438415527
1885	4	C	9.247244834899902	14.910981178283691
1886	2	H	8.520877838134766	1.5990018844604492
1887	3	C	4.161978244781494	8.631311416625977
1888	3	C	4.092818737030029	7.094008445739746
1889	4	C	6.430903434753418	13.46178913116455
1890	4	C	8.28416919708252	17.37127113342285
1891	5	H	-1.5961685180664062	-5.5923871994018555
1892	5	H	3.419116258621216	-8.198216438293457
1893	1	B	-1.4889575242996216	-1.3669449090957642
1894	3	G	-1.9522148370742798	-2.1290602684020996
1895	1	H	-9.134075164794922	1.0123342275619507
1896	2	H	12.333474159240723	2.5439095497131348
1897	5	G	4.030082702636719	-3.5019631385803223
1898	2	G	1.1853715181350708	-0.5282314419746399
1899	3	G	-0.26510369777679443	-2.009986162185669
1900	3	G	-3.1699776649475098	-1.6850571632385254
1901	4	G	-2.7414534091949463	6.203545093536377
1902	1	G	-7.504289150238037	1.4964838027954102
1903	2	E	2.4052348136901855	-6.447732925415039
1904	3	A	0.7495599985122681	-8.85551643371582
1905	2	B	3.6723060607910156	-6.275190830230713
1906	1	B	-0.7296010255813599	-1.6064629554748535
1907	4	B	0.9021787643432617	-3.0814049243927
1908	5	F	7.167582035064697	-7.08062744140625
1909	4	H	1.290169358253479	3.522928237915039
1910	1	C	2.5292110443115234	11.843649864196777
1911	2	G	4.236189842224121	1.9413352012634277
1912	3	G	3.9294416904449463	0.10776524990797043
1913	1	H	-8.96651840209961	-1.540203332901001
1914	3	G	-4.723701000213623	-2.70684814453125
1915	4	H	-1.9302533864974976	2.757596969604492
1916	3	F	0.3485119342803955	-4.599386692047119
1917	3	B	1.7058607339859009	-5.7861328125
1918	3	E	0.4617913067340851	-5.255428791046143
1919	3	A	-1.5629148483276367	-9.20411205291748
1920	3	B	-1.1993197202682495	-5.646312236785889
1921	4	C	10.472043991088867	16.534589767456055
1922	2	H	8.739419937133789	2.2799553871154785
1923	2	G	8.067948341369629	7.185553073883057
1924	3	H	1.532046914100647	-2.591951847076416
1925	4	H	1.8259297609329224	1.2304892539978027
1926	4	G	2.275670051574707	4.556412220001221
1927	2	G	4.0103960037231445	3.0536999702453613
1928	3	H	-1.8251221179962158	-8.023592948913574
1929	5	H	2.9050958156585693	-2.6342263221740723
1930	2	G	-1.3860363960266113	4.0952467918396
1931	1	H	-7.243006229400635	3.482001781463623
1932	5	G	-4.530977249145508	2.4361703395843506
1933	3	G	-5.223972797393799	-0.5648950934410095
1934	4	G	-2.316359519958496	2.3634862899780273
1935	5	B	4.54327392578125	-6.2333083152771
1936	3	B	-1.8046579360961914	-6.531834125518799
1937	5	H	1.5787327289581299	-3.559028148651123
1938	1	B	-1.1009997129440308	-2.5632760524749756
1939	4	B	1.7687402963638306	2.1334173679351807
1940	5	B	4.896296977996826	-7.33689546585083
1941	3	A	-3.984797239303589	-1.3386991024017334
1942	5	H	4.779003143310547	-1.699188470840454
1943	2	G	6.192729949951172	4.122343063354492
1944	3	H	2.333702564239502	-3.902107000350952
1945	4	H	4.3565216064453125	-0.11242746561765671
1946	3	H	-2.154388189315796	-0.9680025577545166
1947	1	G	-7.0000786781311035	1.7828893661499023
1948	2	G	3.8331542015075684	0.1709117740392685
1949	4	H	-4.729588031768799	1.279358148574829
1950	5	G	-2.4240846633911133	-4.08846378326416
1951	4	H	-2.911149263381958	2.531803607940674
1952	4	A	0.9226656556129456	6.448498249053955
1953	3	G	-2.02681303024292	-0.8073869943618774
1954	3	B	2.134814500808716	-10.954010009765625
1955	4	H	3.5933573246002197	3.9101831912994385
1956	2	H	5.676948070526123	2.9038214683532715
1957	5	G	-3.535043954849243	2.4310059547424316
1958	3	H	-1.7177506685256958	-0.5844531059265137
1959	5	G	1.5338884592056274	-4.683437347412109
1960	3	F	1.8313080072402954	-5.403417587280273
1961	2	B	6.868345737457275	-5.988885402679443
1962	3	A	-2.1201953887939453	-7.92432975769043
1963	3	H	-0.3367425501346588	-1.9511375427246094
1964	5	H	3.1253888607025146	-7.56580924987793
1965	4	H	2.9822113513946533	1.6905964612960815
1966	2	H	8.628263473510742	4.056699275970459
1967	5	C	0.6769542098045349	-0.41570261120796204
1968	5	H	9.180213928222656	-5.022409439086914
1969	4	G	-1.918379545211792	2.563098669052124
1970	3	H	-3.927353620529175	-2.0937836170196533
1971	1	H	-11.155496597290039	-0.24381446838378906
1972	1	H	-8.707571983337402	0.6906500458717346
1973	1	H	-8.909652709960938	-0.06201625615358353
1974	4	G	-5.760072708129883	1.8804173469543457
1975	3	H	-3.8840174674987793	0.41868793964385986
1976	4	G	-1.273266315460205	3.30995774269104
1977	3	A	-0.8749300837516785	-4.732861042022705
1978	1	F	2.857012987136841	-6.997196197509766
1979	2	A	4.2371296882629395	-0.3595471978187561
1980	5	H	2.1699507236480713	-2.8920326232910156
1981	5	C	5.730779647827148	4.064547538757324
1982	5	H	0.6931114196777344	-0.8729269504547119
1983	5	H	-0.5531536936759949	0.17353542149066925
1984	2	G	0.696033775806427	3.0988197326660156
1985	3	G	-2.852385997772217	-3.281052589416504
1986	5	G	-5.209188461303711	3.478722333908081
1987	1	H	-7.131073951721191	2.403994083404541
1988	5	G	3.0168685913085938	-9.063616752624512
1989	1	A	-0.7405214309692383	-0.10990146547555923
1990	4	B	3.2405929565429688	6.260430335998535
1991	4	G	0.056030116975307465	1.573009967803955
1992	4	G	-0.06609392166137695	3.142054319381714
1993	1	B	-4.479987621307373	0.9505432844161987
1994	4	H	-0.5328337550163269	3.453580141067505
1995	5	F	3.8322930335998535	-6.993805885314941
1996	1	E	-3.9035472869873047	-1.9364144802093506
1997	5	B	2.2988107204437256	-6.40117073059082
1998	3	B	0.025301244109869003	-8.519264221191406
1999	3	A	-1.3871982097625732	-3.168436288833618
2000	5	C	5.765223503112793	4.849928379058838
2001	4	G	-5.6310954093933105	2.1508307456970215
2002	2	G	4.401291370391846	0.8842355608940125
2003	2	H	3.7136597633361816	2.452374219894409
2004	5	G	4.066368579864502	-5.29287576675415
2005	2	H	2.7697911262512207	2.2569568157196045
2006	4	G	-3.791224956512451	0.6706101894378662
2007	4	H	-2.727858304977417	-0.36442387104034424
2008	4	H	-5.905710697174072	1.3128076791763306
2009	2	H	6.888735771179199	0.5996565818786621
2010	4	H	-2.697338104248047	1.3202095031738281
2011	4	H	-3.442528486251831	2.402643918991089
2012	1	B	-1.976824402809143	0.5279433131217957
2013	1	G	-6.58534574508667	0.06616529077291489
2014	3	G	2.313755989074707	-8.138692855834961
2015	3	A	2.6320300102233887	-7.641392230987549
2016	3	A	1.0025959014892578	-2.003812551498413
2017	4	B	2.231849431991577	-3.971278429031372
2018	5	H	3.4337000846862793	-6.84112548828125
2019	3	A	-0.5488407611846924	-6.265501022338867
2020	4	A	3.106440305709839	5.679303169250488
2021	3	G	-0.8947321772575378	-7.564159393310547
2022	5	H	1.8438667058944702	-1.356495976448059
2023	4	G	-3.35012149810791	2.2156195640563965
2024	5	G	-0.8062512874603271	-2.387204647064209
2025	4	H	-1.4947072267532349	2.9650754928588867
2026	1	H	-8.093652725219727	-0.329439640045166
2027	1	A	-0.5308129191398621	-2.61566424369812
2028	3	B	-0.4206515848636627	-7.211557865142822
2029	2	A	3.7703967094421387	9.2885103225708
2030	4	C	5.459707260131836	10.105387687683105
2031	4	A	5.884198188781738	6.245131492614746
2032	2	H	6.060622215270996	-4.842535495758057
2033	2	H	4.802979946136475	-1.4167579412460327
2034	3	G	-4.4939775466918945	-1.7663941383361816
2035	2	G	7.317258834838867	2.6506710052490234
2036	5	G	-1.0180227756500244	-1.3523250818252563
2037	5	H	0.649453341960907	-2.689337968826294
2038	2	G	1.2008198499679565	-2.2499077320098877
2039	4	G	-2.5962393283843994	3.2949893474578857
2040	3	H	-3.7278544902801514	-0.7722263336181641
2041	3	G	-4.661380767822266	2.100315570831299
2042	3	H	-5.524288177490234	-2.896970510482788
2043	3	B	-0.7360036969184875	-4.091935634613037
2044	5	F	1.5845043659210205	-5.336540699005127
2045	3	D	-1.811254858970642	-3.9877231121063232
2046	5	A	3.3381853103637695	-6.300766944885254
2047	1	A	-0.8046316504478455	-1.785893440246582
2048	2	B	7.891573429107666	-0.783280074596405
2049	1	C	3.8515045642852783	10.055157661437988
2050	4	G	1.626611590385437	10.641294479370117
2051	3	G	-3.108818769454956	-0.35957056283950806
2052	4	H	3.048389196395874	3.2576723098754883
2053	5	H	3.9379401206970215	-3.090930938720703
2054	4	H	-1.2367143630981445	2.1071770191192627
2055	5	H	5.203132152557373	-4.926359176635742
2056	4	G	-4.461054801940918	2.8002333641052246
2057	3	G	-1.0337969064712524	-0.4495374858379364
2058	3	H	-2.495898962020874	-3.991129159927368
2059	2	H	4.1677021980285645	-3.306408643722534
2060	1	G	-8.248122215270996	2.688161849975586
2061	1	H	-8.751381874084473	0.7645649313926697
2062	1	G	-8.96740436553955	3.2973101139068604
2063	3	F	1.0103262662887573	-6.098317623138428
2064	4	B	1.2527484893798828	-1.9562814235687256
2065	4	B	2.6968514919281006	-6.918271064758301
2066	4	G	-0.2746080756187439	6.237903118133545
2067	1	A	3.078416347503662	0.6091657876968384
2068	2	H	4.130537986755371	3.3499860763549805
2069	4	C	7.889329433441162	13.939669609069824
2070	2	G	4.405189037322998	4.305161476135254
2071	2	H	5.734104633331299	-1.4948194026947021
2072	3	H	2.2586941719055176	-1.7292438745498657
2073	3	G	-3.036216974258423	-4.258289813995361
2074	2	G	3.4213902950286865	2.6506009101867676
2075	2	G	3.348125457763672	-1.2245798110961914
2076	1	H	-10.964059829711914	0.5388662219047546
2077	3	H	-6.218786716461182	-2.7349517345428467
2078	1	H	-6.138373851776123	5.049332141876221
2079	2	H	-0.283114492893219	1.6716773509979248
2080	4	A	0.40556395053863525	5.883406639099121
2081	1	G	-6.258843421936035	0.2196550816297531
2082	1	G	-8.490669250488281	4.65084171295166
2083	3	F	0.007341046817600727	-5.439776420593262
2084	4	G	-3.5635125637054443	1.8380684852600098
2085	3	B	1.2013362646102905	-6.907896995544434
2086	3	A	0.40062418580055237	-10.487006187438965
2087	2	C	16.592201232910156	19.77779197692871
2088	4	C	6.097289562225342	18.226518630981445
2089	2	H	9.922252655029297	-1.0123538970947266
2090	2	H	8.578202247619629	5.684008598327637
2091	5	H	0.5649523735046387	-0.29719045758247375
2092	3	H	-0.28306400775909424	-7.024880409240723
2093	5	G	-2.4581408500671387	-2.430772066116333
2094	1	H	-8.872756958007812	0.4883789122104645
2095	3	G	-3.3586533069610596	-5.127542972564697
2096	1	H	-11.638882637023926	1.9268032312393188
2097	4	H	-1.081691026687622	1.2257585525512695
2098	3	G	-5.687254905700684	0.3163856565952301
2099	1	G	-6.447066307067871	-1.4162123203277588
2100	1	H	-8.894214630126953	1.5143767595291138
2101	5	G	0.6768196821212769	-5.398600101470947
2102	1	G	-8.129961013793945	3.339846611022949
2103	2	E	5.2598748207092285	-6.265377998352051
2104	1	D	-1.7138440608978271	-4.120573043823242
2105	5	G	6.418582916259766	-1.0551393032073975
2106	3	A	2.1472761631011963	-8.62451171875
2107	3	G	0.8113574385643005	-0.5819646716117859
2108	5	H	2.604077100753784	-2.1393930912017822
2109	2	H	15.5575532913208	5.802112102508545
2110	3	H	-0.5427038669586182	-7.30175256729126
2111	5	G	2.2125942707061768	-1.4062225818634033
2112	3	G	-6.350689888000488	-0.09284844249486923
2113	3	H	-3.7549502849578857	-3.1159443855285645
2114	1	H	-6.952136039733887	0.6929922699928284
2115	1	G	-5.597952365875244	0.04212286323308945
2116	3	G	-5.607217311859131	-0.9276473522186279
2117	4	G	-3.140117645263672	2.69942307472229
2118	2	F	5.310026168823242	-4.181339263916016
2119	4	B	2.0361344814300537	-4.364871025085449
2120	3	F	-0.478395938873291	-5.935995101928711
2121	2	A	5.227165699005127	3.949692964553833
2122	2	B	7.171723365783691	6.448154926300049
2123	2	H	10.621468544006348	-0.7644821405410767
2124	2	G	5.207510471343994	0.7243388295173645
2125	2	H	7.338507175445557	2.1311252117156982
2126	2	H	4.579380035400391	0.583591878414154
2127	3	G	-0.6672655344009399	-4.8041534423828125
2128	2	G	2.8103272914886475	1.6282941102981567
2129	1	H	-11.047937393188477	3.4648330211639404
2130	3	H	-4.890494346618652	-1.3407628536224365
2131	4	G	-5.19745397567749	2.252699851989746
2132	1	G	-8.242311477661133	0.6125944256782532
2133	4	G	-6.0088114738464355	0.7098278403282166
2134	5	G	-5.463184356689453	1.6707714796066284
2135	3	G	-5.263473987579346	0.045056506991386414
2136	5	G	-6.522556781768799	0.734112560749054
2137	4	F	3.8499300479888916	-7.089471817016602
2138	3	B	-0.36358848214149475	-13.091635704040527
2139	5	F	1.8486393690109253	-8.620811462402344
2140	1	E	-1.1247410774230957	-2.7518956661224365
2141	3	E	1.2302790880203247	-5.191283226013184
2142	1	C	3.4349260330200195	12.826462745666504
2143	3	G	-2.6049273014068604	-1.9401696920394897
2144	4	H	4.1083149909973145	0.49401333928108215
2145	5	H	4.4901885986328125	-1.4866048097610474
2146	4	H	1.977393388748169	1.5355758666992188
2147	5	H	-0.6746619343757629	-1.2312712669372559
2148	5	H	-0.39650607109069824	-0.3735100328922272
2149	2	G	2.070847511291504	-0.4093469977378845
2150	2	G	3.2568206787109375	1.0997563600540161
2151	4	H	-4.225095748901367	5.749520778656006
2152	2	G	1.7364234924316406	4.4156036376953125
2153	5	H	4.686383247375488	-5.6697678565979
2154	5	G	-2.717677593231201	-1.2970532178878784
2155	3	H	-3.2370176315307617	-4.113865375518799
2156	1	H	-7.204569339752197	-1.5890103578567505
2157	3	G	-5.166133880615234	1.1186269521713257
2158	2	D	5.585618495941162	-1.6695407629013062
2159	4	F	4.446107864379883	2.9017210006713867
2160	3	A	0.1044384241104126	-7.907839775085449
2161	2	B	3.6300907135009766	-4.4420061111450195
2162	2	B	2.6058547496795654	-0.843268632888794
2163	4	H	-2.7615597248077393	-0.06365294009447098
2164	3	A	-0.06885441392660141	-4.943730354309082
2165	1	B	2.475828170776367	-1.5119988918304443
2166	5	C	7.874724864959717	-0.48354002833366394
2167	2	G	7.309394836425781	6.385422229766846
2168	2	H	7.733553409576416	-0.611021876335144
2169	4	G	2.4361047744750977	1.0537484884262085
2170	5	G	1.5559343099594116	-2.294996500015259
2171	5	G	-1.6922425031661987	-1.6460158824920654
2172	4	H	-4.463103771209717	2.1890714168548584
2173	4	G	-2.953042507171631	3.3735311031341553
2174	3	H	-5.958616733551025	-2.6269125938415527
2175	3	H	-4.58135461807251	0.003904749173671007
2176	1	G	-7.846107006072998	3.234203815460205
2177	5	B	2.6720454692840576	-10.280503273010254
2178	5	B	1.6363506317138672	-11.299795150756836
2179	4	C	5.733735084533691	14.167309761047363
2180	4	H	4.299874305725098	1.7339940071105957
2181	5	H	-1.729093074798584	0.9935218691825867
2182	5	G	-4.606672286987305	-0.7454464435577393
2183	5	G	3.1272497177124023	0.5382364392280579
2184	4	H	-3.6327288150787354	1.7929980754852295
2185	5	G	3.147975444793701	-8.071805953979492
2186	2	G	0.23376163840293884	2.3791465759277344
2187	3	H	-5.999466419219971	1.2303203344345093
2188	4	H	-7.808916091918945	3.057370901107788
2189	2	G	4.688398361206055	1.277267575263977
2190	1	H	-10.450417518615723	1.9038869142532349
2191	2	A	5.144639492034912	3.8209879398345947
2192	3	A	1.9241734743118286	-7.5801310539245605
2193	1	F	-2.81730055809021	-3.4630703926086426
2194	2	B	4.5380353927612305	-3.0690431594848633
2195	3	G	-2.1163806915283203	0.042134594172239304
2196	2	A	9.744247436523438	5.482026100158691
2197	4	A	2.0196056365966797	3.8317019939422607
2198	3	H	-0.08784636855125427	-6.887314319610596
2199	4	H	5.212316036224365	2.132326126098633
2200	2	H	6.206986904144287	-2.0115301609039307
2201	3	G	-2.702083110809326	0.07054003328084946
2202	3	G	-7.331271648406982	-0.6575450301170349
2203	3	H	-3.9975051879882812	1.1346383094787598
2204	4	H	-3.521113395690918	2.8612656593322754
2205	4	H	-0.9846411943435669	3.7248010635375977
2206	5	H	6.197903156280518	-7.035030364990234
2207	1	G	-5.167910099029541	-0.6428040862083435
2208	3	H	0.6787899136543274	-4.942440509796143
2209	3	H	-3.7505457401275635	-1.9467685222625732
2210	3	H	0.20137375593185425	-5.236730098724365
2211	2	G	9.675647735595703	9.407459259033203
2212	4	G	0.0014657721621915698	9.45505428314209
2213	3	C	5.092024803161621	6.300745487213135
2214	1	C	3.4440176486968994	8.074474334716797
2215	2	H	8.659327507019043	5.383153915405273
2216	4	A	0.8697201013565063	3.884244680404663
2217	4	A	1.963207483291626	3.421064853668213
2218	2	H	7.707932949066162	0.686303436756134
2219	2	G	2.03786301612854	0.5836529731750488
2220	5	H	-0.6724624037742615	-1.2122026681900024
2221	2	G	3.4199225902557373	7.3224945068359375
2222	5	H	0.16245457530021667	-1.9595061540603638
2223	3	G	-1.823002815246582	0.11056824028491974
2224	3	G	-0.9116796851158142	-1.6139745712280273
2225	5	G	-1.3782579898834229	-0.24612078070640564
2226	4	H	-2.6561031341552734	3.478618621826172
2227	1	G	-6.150076389312744	1.998754620552063
2228	5	F	0.10301214456558228	-7.044051170349121
2229	4	F	2.4494214057922363	0.19485974311828613
2230	4	F	2.6563222408294678	-4.344673156738281
2231	1	B	-0.7495141625404358	-3.965705156326294
2232	3	A	-4.122290134429932	-3.1458728313446045
2233	2	F	5.000063896179199	-7.3901495933532715
2234	1	B	-2.5637502670288086	-2.3730294704437256
2235	5	H	1.1493175029754639	-5.791380405426025
2236	5	A	5.402101039886475	-8.303461074829102
2237	4	B	1.5659899711608887	-0.8976370096206665
2238	4	C	5.053785800933838	11.38220500946045
2239	2	H	8.42521858215332	0.11157161742448807
2240	3	C	4.444669723510742	7.891714096069336
2241	4	C	9.342116355895996	17.24929428100586
2242	1	C	-0.6727154850959778	9.856969833374023
2243	3	G	-1.8618134260177612	-1.7317143678665161
2244	5	H	-2.3172998428344727	0.36323243379592896
